CaseOrder,Bandwidth_GB_Year,Device_protection,Online_backup,Options
2582,2095.926619,1,1,4
5255,4745.339554,0,1,4
5777,6161.945348,0,1,5
3977,1305.935649,0,0,2
721,800.1531959,1,0,6
4388,2422.231415,1,1,3
2932,1209.038145,0,0,4
541,369.7619068,0,0,4
466,2023.519366,0,0,5
2233,1230.940963,0,1,5
5133,5261.201726,0,1,4
8728,5930.301451,1,0,5
8472,4932.430411,0,0,3
1048,892.0207872,0,0,2
8803,5765.098354,0,0,4
7297,5934.1799,0,1,5
2316,1201.308416,0,1,5
9660,6284.19049,0,0,4
61,1086.990308,0,1,3
5696,6147.448121,1,0,2
4850,1052.973308,0,0,3
5286,5530.214199,0,0,2
3537,899.1324428,1,1,4
6623,5890.098766,0,0,3
328,864.7036995,1,0,2
3565,1080.663566,1,0,3
6149,4847.690335,0,0,4
6540,5399.269987,1,0,2
3216,1492.297826,1,0,5
616,520.606284,1,0,3
536,831.1303039,1,0,4
4625,979.2710238,0,0,4
4829,2436.452255,1,0,2
9820,6592.588984,0,0,3
7516,5598.052693,1,1,4
909,649.8383392,0,0,1
582,879.6579171,0,0,4
5793,5727.757032,0,0,3
4292,1569.491526,0,0,2
1264,1839.699549,0,0,1
173,1974.780054,0,0,2
8215,6176.145515,1,0,4
2823,1057.31768,1,0,3
4477,716.9177978,1,0,3
3458,1409.472824,0,0,3
2871,1195.475034,0,0,4
6666,5478.186769,0,0,3
925,1424.117227,1,0,2
6847,5272.104771,0,1,2
5110,4188.693579,0,0,4
5380,5972.05769,0,0,3
3454,757.4450596,0,1,3
5270,5960.117505,0,0,3
5659,5576.448425,1,1,4
6694,5570.146365,0,0,5
3496,322.5237064,1,0,2
5738,4646.442659,1,1,4
9759,5420.186868,0,1,3
8740,6315.89486,1,1,6
2691,981.2775952,1,1,3
1431,1998.877156,1,1,3
1761,1897.050575,1,1,2
5446,4594.835502,1,0,3
8366,6000.121571,0,1,5
6659,5409.075897,0,0,2
7071,6447.106744,1,1,5
7694,4929.748542,1,0,4
605,1435.057667,0,0,3
1240,945.8621325,1,0,4
8482,6206.567047,1,1,4
416,1119.610001,1,0,3
50,897.9716153,0,0,5
3022,585.3561113,1,0,3
2811,1186.556596,0,1,4
5079,5520.83439,0,0,3
1165,2761.982244,0,1,5
1780,2900.101871,1,0,2
739,1495.554533,0,1,4
7021,6393.943282,0,1,4
8752,5772.05845,1,1,3
4683,1553.750811,0,1,3
596,567.3663629,0,1,3
1812,404.9361415,0,0,5
813,993.8801154,0,0,4
9761,5760.325515,0,1,5
3119,1373.225547,1,1,4
5860,4317.862166,0,1,3
5264,5857.190657,1,1,5
6027,6284.162335,0,0,3
3695,722.8349685,1,0,4
8023,4648.186854,0,0,5
4317,2006.056116,1,0,2
8720,4471.005057,0,0,2
5162,6572.961443,0,0,5
6607,4767.800579,1,0,2
9792,6176.901388,1,1,3
5012,5754.802766,0,0,5
7057,5888.691325,0,0,4
2014,843.4262718,0,1,2
8212,5489.928745,0,0,4
775,1099.486982,1,1,4
3384,1286.962111,0,1,3
4402,482.2768453,0,1,5
3553,1237.609162,1,0,3
440,1400.834009,1,0,4
714,1251.370845,0,1,2
4551,1515.274871,0,0,6
224,345.0099528,0,1,3
3550,950.0977853,1,0,4
9162,6234.113968,0,0,3
9455,4958.675342,0,0,3
8476,6491.869404,1,1,3
1083,676.0809142,1,0,4
2728,1197.872957,1,0,4
5785,6003.619513,0,0,2
6390,4719.932145,1,1,5
735,920.3847194,0,0,2
5771,6735.268525,1,0,4
7149,4571.59639,0,0,4
8359,5311.713263,0,1,3
3257,1571.791129,0,1,3
9327,5432.940887,0,0,3
3845,824.1074963,0,1,4
3191,403.1214716,1,0,3
8771,5667.006419,0,0,2
3379,1600.620121,0,1,3
9895,6435.760627,1,1,5
7610,5919.39345,0,1,6
6866,6108.046116,0,1,3
2114,1794.594938,0,0,2
3256,1100.58554,1,0,4
7349,4995.058092,0,1,3
5707,5716.051522,1,1,4
1644,2056.185889,1,0,4
5316,5396.115807,1,0,3
5701,6045.138773,0,0,5
358,307.018806,0,0,2
4476,1347.567075,0,0,3
531,660.0908173,0,0,4
4732,990.4553964,1,1,4
9809,5236.118143,1,0,5
8511,5016.831193,1,0,3
1094,2026.989634,1,0,2
3561,1500.00368,0,1,4
5862,5009.989918,1,1,5
3186,1672.775155,0,0,4
9484,6119.939852,1,0,3
2881,1091.509603,1,0,3
6541,3514.848918,0,0,4
8873,5272.094696,0,0,3
3326,1097.624148,1,1,3
5082,5435.713342,1,1,3
8826,6044.025399,0,0,4
7078,4945.176054,0,0,6
8020,5172.422992,0,0,4
8055,6024.452028,0,1,3
6905,5378.366994,0,1,4
8856,6095.950269,0,0,3
2338,517.7918192,1,0,2
4082,1216.01156,0,1,2
5499,6283.625527,0,0,4
8166,6608.57453,0,0,3
9733,6381.859686,0,0,3
9565,5736.046673,0,0,3
7568,6754.410408,1,0,4
3504,450.2597019,1,0,4
5208,5353.001743,1,1,4
7626,5962.571357,0,0,4
5468,3950.92899,1,0,3
5385,5026.107394,1,1,5
5851,5232.068649,0,0,4
8248,3903.920552,1,0,3
4234,924.9657013,1,1,3
5070,5935.908059,0,0,6
2846,1993.401196,1,0,2
3132,583.6805521,0,1,4
5745,5460.550342,0,0,5
7585,5447.621158,0,0,5
7654,5997.124075,1,0,3
4712,761.3473324,1,0,2
9681,4977.814552,0,1,2
4140,1670.944369,0,0,4
1859,1275.194778,0,0,4
6661,5259.782716,0,1,5
301,750.8768234,0,1,3
4682,498.4399198,0,1,3
9254,6484.077095,1,0,4
6365,6377.657916,0,0,4
406,627.0001275,1,0,3
5392,6182.78427,1,0,5
2425,963.6972905,0,0,5
3621,932.7790894,1,0,3
8592,5873.629847,0,1,4
7172,5575.295805,1,0,4
8353,4636.42318,0,0,4
3894,978.0906718,0,1,4
1367,1201.898094,0,0,5
415,787.0962355,0,1,4
6870,5205.34438,1,0,3
8514,3926.009965,1,0,3
3587,1208.719407,1,1,3
2331,837.2390946,1,1,3
3583,1771.904961,0,1,4
6868,6074.839425,1,1,2
7308,5755.570849,0,1,4
4974,1594.837225,0,1,4
2698,714.7114049,1,1,4
8926,4622.680672,1,0,5
8628,6182.792584,1,1,3
5137,4017.126949,1,0,4
6616,3755.734311,0,1,5
6311,5901.372906,0,1,3
3959,702.030012,1,0,3
7504,4865.980872,0,0,4
3558,1537.706248,1,0,5
8435,5598.578895,0,1,3
4828,1312.11903,1,1,5
9313,5719.69414,0,0,3
509,736.9303356,1,1,4
9796,4193.703815,0,1,2
7030,6274.249297,1,0,2
8621,5973.523544,0,0,4
2449,1009.028786,1,0,4
1782,968.8971697,0,0,6
4907,2605.553463,1,0,5
7082,6202.942408,1,0,4
5665,5301.860931,0,1,3
3617,655.9249473,0,0,4
9615,5938.712727,0,0,2
8880,5329.635404,0,0,4
6704,6473.586614,1,0,3
8554,6467.932969,1,0,3
9340,5360.346274,1,0,3
4640,773.5217752,0,1,4
7333,5696.26264,0,1,3
9301,6705.630348,1,1,4
4320,770.7911152,0,0,4
6144,6396.472998,0,1,3
3686,2068.674053,1,1,2
1610,1503.937766,0,1,2
1403,686.8335296,0,1,5
2819,1271.791514,1,0,5
1873,1054.384865,0,1,3
8839,5050.700652,1,1,4
6233,5683.351672,0,0,3
181,1781.854862,0,0,3
4013,2034.534213,0,0,4
7247,5405.598202,1,1,4
2174,965.7588051,0,0,3
2779,1595.672481,1,0,5
2665,1272.863604,0,1,4
3885,1173.536496,1,0,3
88,777.3060718,0,0,1
5419,5709.211479,0,0,2
6179,5799.053123,1,0,3
8289,5880.090684,0,0,4
9412,5205.119963,0,0,2
540,626.5880936,0,0,5
3447,958.3344749,0,0,4
4386,896.0387666,0,0,2
6615,5788.48609,0,0,3
8123,5936.910583,0,0,2
6771,6770.012109,1,1,4
5072,5917.993233,0,1,2
4063,992.6561706,1,1,4
6501,5527.897933,0,1,3
8129,6434.683847,0,0,4
6653,5521.423515,1,0,4
3280,721.4679959,0,1,4
9418,5069.704766,0,0,2
8312,5966.47536,0,1,3
42,892.8964931,0,0,5
9248,6246.940881,1,1,4
9722,6290.205983,0,1,4
9243,4696.683851,0,0,4
9294,6055.261009,1,0,4
5206,6455.138761,0,0,3
2675,1341.508482,1,1,3
9044,5985.552522,1,1,3
2847,867.8924387,0,0,3
2931,859.2099751,1,1,4
8542,6034.619881,0,0,2
1875,637.7315432,1,0,3
9052,5957.424012,0,1,5
6877,5305.491342,1,1,5
4973,1697.797856,0,0,3
2384,896.304005,1,1,4
1392,1798.360928,0,0,2
7128,4652.112318,1,0,4
9611,5441.87637,0,1,4
4150,1089.662539,1,0,5
9123,3802.601867,0,0,4
8114,4882.901543,0,0,4
388,556.2193844,0,1,6
8825,6314.533192,0,1,2
4404,1066.677081,1,1,5
5433,5796.999774,0,0,4
1864,1034.69512,0,0,3
1328,958.2229045,0,1,4
8591,4114.665387,0,1,3
7475,5772.353993,1,0,3
5352,5276.705264,0,0,2
8983,4688.843781,1,1,4
498,1806.007164,0,1,4
4437,1635.02715,1,0,5
1802,1713.700682,0,1,5
4241,831.9762364,0,0,3
1956,2454.262177,0,0,5
9379,4420.771386,0,1,4
9461,4941.36404,0,1,3
6101,4246.521336,0,1,3
2596,1031.540479,1,0,2
748,1150.859858,0,0,2
765,1003.664665,0,1,3
9180,4780.816747,0,0,2
4156,753.8000793,0,0,4
6150,5047.446061,0,1,3
8121,6553.877499,1,1,4
5600,5326.92968,1,0,4
1620,785.5416603,1,1,4
8060,5863.981501,1,0,4
5877,5482.759209,1,1,4
5958,5954.517973,0,0,3
766,364.1402725,0,0,5
6579,5778.552531,0,0,4
5022,6514.041653,0,1,3
4953,820.2134061,1,1,2
6717,4484.747789,0,1,3
9766,6115.01855,1,1,3
1271,768.0341067,1,0,4
9139,5473.581033,1,0,4
9350,3891.731564,1,0,5
5211,4421.565715,1,0,5
566,851.811469,0,0,4
5590,5939.80671,1,0,4
3700,1945.615058,1,1,4
4848,820.0423101,0,0,3
8700,3281.794165,0,1,5
2704,1544.180199,1,0,3
9449,5572.501755,1,0,4
1275,2295.960298,1,0,3
8600,5614.068087,0,1,4
152,1637.201426,0,0,3
1033,1638.77523,0,0,4
2509,2859.041314,0,1,3
1443,2095.858312,1,0,1
8275,4887.181609,0,0,3
347,2494.633068,0,1,4
3469,356.9526336,1,0,4
9891,5626.984861,1,0,3
2631,680.4074741,1,0,5
1671,1593.466069,1,1,4
8678,4620.120318,1,1,4
8723,5143.298984,1,0,5
3308,879.1284854,0,1,4
707,1780.791626,0,1,2
8992,3992.813669,0,1,3
9595,6209.831863,0,0,6
9964,5229.577832,0,1,4
4993,1039.380833,0,1,3
3435,1622.823317,1,1,3
9186,5056.498128,0,1,3
3059,1343.619348,1,1,6
3671,937.3671919,1,1,2
1401,972.4555268,0,1,4
5114,4721.018056,0,1,2
6984,3479.074804,0,0,1
3160,848.4406611,1,1,4
4687,1786.980349,0,1,4
5746,6742.932022,1,1,2
2241,782.6217803,0,1,3
7624,5013.697903,0,1,5
5599,3788.951502,0,0,6
4184,1754.124518,1,1,3
7099,5644.516819,0,0,5
6796,6001.347694,1,1,4
522,862.3199149,0,1,4
1474,1257.976073,1,1,3
5653,5064.062256,0,1,3
7707,6222.228467,0,0,2
8324,3938.300864,1,0,4
7706,5967.112269,1,1,3
4596,914.6362933,1,1,3
9507,5539.851767,0,0,3
1202,367.3059091,0,0,5
9537,6139.695302,1,0,5
6232,4680.021701,1,0,5
9474,5053.249434,0,1,4
585,1713.178075,0,0,3
154,1248.097652,0,1,4
1510,1323.979879,0,0,4
3625,1541.284939,0,0,2
3467,1260.9421,0,1,4
2225,1772.190486,0,1,3
6832,5550.629939,0,0,3
8505,4462.198964,1,0,2
1143,1795.290082,1,0,3
7380,4912.438643,0,1,3
11,2728.767869,0,1,3
3511,911.7679224,0,1,4
3519,1456.082414,1,1,4
7042,5134.690478,0,0,4
1659,1845.259523,1,0,4
5088,5241.394025,0,1,4
8768,6309.777908,0,0,5
5304,6270.108334,1,1,2
2965,756.9340947,0,1,3
3007,2088.717973,0,1,4
7003,5157.76159,1,1,3
1182,1454.923517,1,0,3
6393,6451.646223,0,1,3
6982,5155.008959,0,1,5
5466,4642.032276,0,1,5
2672,924.6142337,0,0,4
5942,4279.718136,1,0,4
3270,3181.511605,1,1,3
2100,1679.924727,1,1,5
3794,1818.78969,1,0,4
4666,1050.342085,0,0,4
4634,880.8737878,0,1,4
8005,5205.865095,0,1,4
9194,6071.79498,0,1,5
6581,4680.412054,0,0,4
7284,4711.062821,1,0,5
3574,1740.01586,0,1,4
6955,6094.328303,0,1,5
3214,609.1874835,1,1,2
3858,3346.893074,0,0,4
3367,903.6901827,1,0,2
4071,1882.174515,1,1,6
2277,785.7678294,0,0,1
1409,871.9497737,1,0,2
1466,656.1054778,1,0,3
8833,5943.959339,0,1,3
8902,4539.773339,1,1,4
8483,4984.621447,0,1,2
1668,1143.017435,1,1,5
6947,4523.838771,0,1,5
3388,1481.549539,1,1,4
9682,4338.467486,0,1,4
2911,768.7084381,1,1,3
9360,5714.242038,0,0,4
1648,1328.734281,0,1,4
6798,5574.877634,0,1,2
4673,1190.056958,0,1,3
7198,4520.939364,1,1,4
8010,5863.301733,1,0,3
689,985.0943424,1,0,2
3356,250.4817182,0,0,3
9571,6592.008568,0,1,4
7946,4794.505137,0,0,5
7693,5921.781561,0,0,3
7463,6046.985248,0,0,4
5935,4945.69374,0,0,3
3541,1125.724207,1,1,3
9885,4151.767751,0,1,3
5742,6033.647017,0,0,3
1678,1284.691556,1,1,4
1150,1053.415573,0,1,3
4006,1890.634177,1,1,1
4019,2592.211229,1,1,5
8718,4791.332346,1,1,3
8533,6066.547252,0,0,4
1494,484.8207127,0,0,4
8293,6160.553033,0,0,4
6211,4216.911911,0,0,4
6972,4858.953812,0,1,4
6740,4886.743042,0,0,3
1324,1055.617042,0,0,4
8203,4445.497919,0,0,5
9579,5772.977508,0,1,4
3559,2027.035214,0,1,2
8814,4865.052135,0,1,4
6648,5360.153324,1,0,5
2947,1599.005155,0,1,4
8001,5766.157948,0,1,2
3194,1461.917374,1,0,3
7245,5965.540287,0,0,3
2088,1583.398883,1,0,4
918,836.5749555,0,1,3
7929,4326.507187,0,1,4
9436,6625.807498,1,1,2
8714,5104.379413,0,0,1
4609,1138.754327,0,1,3
4656,1292.607065,0,0,5
6872,6318.070535,0,1,4
3542,2754.774128,1,1,6
3540,953.6134686,0,1,3
7395,4987.482025,1,0,3
9019,5885.972229,0,0,2
3890,2616.607102,0,0,3
708,700.0569426,1,1,4
7874,5507.18923,0,0,4
584,1262.007891,1,1,3
5305,6049.865594,1,0,4
5576,5820.82826,0,1,4
4519,983.5423493,0,0,5
2634,831.986868,0,0,4
4005,410.7935286,0,0,4
8159,6265.224971,1,0,4
4972,2174.446655,0,0,4
119,1290.737183,0,0,3
8213,5195.25021,0,0,3
8914,6406.743794,0,1,3
8454,6347.9348,1,1,5
5663,5812.769976,1,0,3
7772,6304.569466,1,0,3
9577,5275.613898,0,1,2
5280,6071.607482,0,0,2
4324,2087.790899,0,0,4
9645,5249.057419,0,0,4
2255,797.3327965,0,0,3
9773,3988.109354,1,0,5
2322,1065.848768,1,1,3
7039,5673.339564,1,1,3
5801,4939.550584,0,0,3
1637,2217.734847,1,1,3
3957,983.5145753,0,0,4
8726,4893.437646,1,0,4
5686,5945.934734,1,1,2
4092,1335.552296,1,0,4
3687,1433.513815,0,1,4
7366,4528.254142,0,0,3
6246,5791.466648,1,0,4
1608,749.2520943,1,1,3
5287,5831.475339,0,0,5
5408,4646.632157,0,0,5
5471,5269.076385,0,0,3
1570,1087.336893,1,0,2
8891,4463.168123,1,0,1
3094,1292.562403,0,0,4
6231,4751.270751,0,1,2
8285,4871.680899,1,0,5
1809,694.7582953,1,0,2
4922,3076.415699,1,0,5
6489,5312.093214,0,0,3
8978,4263.488866,1,0,2
2481,2062.862632,0,0,4
500,2275.888923,0,1,3
3685,1943.299733,1,0,6
7412,6542.285377,0,0,5
4214,775.1851628,1,1,4
9763,6460.957622,0,1,2
1412,1566.414462,1,0,4
817,1460.586413,1,0,5
5413,3969.782146,1,1,4
9793,6398.080421,1,0,2
3446,732.1459678,0,0,3
9880,5551.218207,0,0,4
6656,3635.733881,0,0,5
4606,503.6435762,1,0,5
4243,884.0960804,1,0,3
9182,4615.447586,0,0,2
9663,3981.346329,0,0,3
8457,5884.793295,1,0,4
630,688.2231899,1,1,5
5633,5348.99535,1,0,4
1763,1018.848617,1,1,5
7119,5857.586671,1,1,3
7415,5925.026826,0,0,4
1197,1251.289889,1,0,2
7633,4454.649814,0,1,3
4567,1844.506934,0,0,3
1268,2128.80443,0,0,3
5827,5481.366195,0,0,5
5886,4323.817647,0,0,4
8507,5877.566424,0,0,2
4859,1610.068088,0,0,5
205,822.3008694,0,1,4
6919,5727.096871,0,0,5
3121,1301.156073,0,0,5
7476,6077.472038,0,0,3
3815,1159.773784,0,0,4
3090,3080.29312,1,1,3
6102,6058.310861,0,0,2
9627,5571.246619,1,1,3
5549,5863.402923,1,1,3
6776,5753.311311,0,0,4
2651,296.7260391,0,1,4
2748,2083.424243,1,1,4
3551,915.023098,0,0,2
3117,2561.675396,0,1,4
6449,4552.057718,1,0,3
1755,1647.423104,0,1,5
5312,6611.587446,1,1,6
1482,1123.503268,1,1,3
9425,5562.080707,1,0,3
4571,1827.741525,0,0,4
5548,4501.420909,0,0,3
6312,5849.257593,0,0,3
7822,4823.231075,1,1,4
6000,6269.306466,0,1,1
980,1040.272445,0,1,5
3529,1054.806106,0,1,4
550,908.4356314,0,1,5
7264,6038.002387,0,0,3
9780,4232.407012,1,0,4
9567,5416.863521,1,0,4
9362,5874.0733,0,0,2
8463,6617.854017,1,1,3
1426,874.5485738,0,0,2
2907,764.0244287,0,0,3
3320,967.2708805,1,0,6
5265,5278.976104,0,1,3
577,1277.521575,0,1,2
6904,6671.033985,1,0,4
1453,942.2015895,1,0,2
7196,5157.491329,0,1,3
1321,831.9771606,0,0,5
4542,1159.364961,1,1,4
850,824.8053885,1,1,4
9191,5084.889707,0,1,6
4724,1440.630753,1,0,2
4444,1313.657019,0,0,3
342,764.3017535,1,0,4
5940,4019.765436,0,1,3
6169,6350.509594,0,1,3
4874,2167.855557,0,1,4
9142,6174.314028,0,1,4
4744,1438.429891,0,0,2
1872,632.0815033,0,0,3
9685,4245.418262,0,1,5
8524,4779.956484,0,0,2
304,769.8534863,0,1,4
5023,6256.139215,0,0,3
9018,5753.585929,0,0,4
4772,1388.750133,1,0,3
6174,4143.62851,1,0,4
6405,6770.315596,1,0,4
7072,5083.099357,0,1,3
4681,1667.235527,0,1,3
9674,5640.828106,1,1,3
3241,605.6512541,0,0,3
8460,4320.023398,1,0,6
9724,4863.46622,1,1,2
3046,1183.25467,1,0,3
4393,693.5913883,1,1,3
7553,4841.877582,0,0,2
8417,5567.462774,1,0,3
2870,794.1801028,1,0,5
242,1297.388488,0,1,4
9335,4975.669515,0,0,3
5959,3898.98615,0,1,3
1480,1304.571599,1,0,3
9008,4782.472018,1,0,4
8961,6193.73618,0,0,3
8869,4880.899279,0,0,4
787,1848.639719,1,1,4
1598,1018.373473,1,0,2
171,2144.735024,1,0,7
6633,5091.409521,1,0,3
3267,1072.590755,0,1,5
678,794.8748353,1,0,4
897,1335.902829,0,1,3
1128,1825.985724,0,0,3
3450,1116.324602,0,0,3
2776,2615.909854,0,0,2
1377,1111.834697,0,1,3
5243,5341.20171,0,0,4
5543,5911.716831,0,1,5
4127,2214.155609,1,1,4
6031,6000.793836,1,0,4
4574,1296.081512,0,0,3
7201,4826.083597,0,1,4
1618,1435.783347,0,1,3
9698,6089.653615,1,1,3
1896,2089.023186,1,1,3
9234,5193.997651,0,1,6
2130,1452.597026,0,1,4
9925,6335.700634,1,0,4
2793,673.8697136,0,1,3
636,1640.244176,1,0,5
4717,1288.655023,0,0,3
7996,6833.821068,0,1,2
7631,6335.675334,0,0,3
5755,6398.11875,1,0,2
6199,5485.07682,0,0,2
7900,5189.736525,1,1,6
6283,3939.000784,0,0,3
8566,5591.052659,1,0,1
8107,5947.501922,1,0,3
8932,5548.354455,0,1,3
4774,892.5015342,0,1,4
671,932.1606254,1,0,4
3979,787.5389871,0,0,3
7231,5233.900981,0,0,3
489,961.5888385,1,0,4
6380,6741.094654,1,1,5
3215,1409.932665,0,0,3
2795,1357.88248,0,1,3
682,1390.292533,0,0,3
2313,1799.882577,0,1,5
4032,1735.70733,0,0,4
9151,5713.631544,1,1,3
6395,6071.213666,1,1,2
4260,2108.712631,0,0,2
5358,6204.546376,0,0,3
8708,5759.875218,1,0,3
3416,860.7975297,0,1,4
6017,4243.622875,0,1,4
6047,5352.745495,1,1,5
3993,2214.777592,1,1,3
674,1986.939234,1,0,3
1646,840.5098283,1,1,3
8862,5433.542284,0,0,2
4832,1689.115275,0,0,5
4633,1469.220521,1,0,3
8058,4157.920412,1,0,3
2770,1711.957507,0,0,2
1586,1233.819233,0,1,3
9593,4999.844929,0,0,5
9154,5714.467771,1,1,4
1350,1291.915318,1,0,3
7222,5377.225984,0,1,2
867,1212.756335,0,1,4
9204,5662.268037,0,1,2
2800,1018.286618,1,0,5
9877,5343.896833,0,0,4
4219,561.8079362,1,0,4
2418,1687.100467,0,1,3
6928,6469.664211,0,1,1
916,1930.805216,1,0,5
1768,242.9947554,0,0,3
4295,2291.446991,1,0,3
6562,5640.593251,0,0,3
9993,5001.371216,0,0,4
5704,5932.384715,1,1,4
6192,6172.3134,1,0,4
15,1582.295235,0,1,3
8104,5826.881326,1,0,4
6518,5806.466997,0,0,4
7411,4636.850137,0,0,3
5894,6083.416035,1,0,3
8192,4771.553025,1,0,4
3788,1217.513281,1,1,3
7207,4981.747627,1,1,4
2586,1508.478673,0,1,4
5603,5234.429593,1,1,4
2558,1364.959051,0,0,4
836,720.5035962,1,0,3
6571,4194.479859,0,0,4
9141,5999.064003,1,0,5
8189,4329.842926,1,0,4
4264,1324.009256,0,0,4
1194,779.392646,1,0,3
2938,1875.734695,1,0,4
7528,6358.605209,0,0,5
3181,1170.521193,1,1,3
1221,1340.373707,0,0,3
3754,907.2332556,0,0,2
8899,5870.59778,0,0,4
1195,891.5354705,1,0,4
2628,2765.521967,1,1,4
9161,3347.326138,0,0,4
7697,4868.722454,1,1,4
9205,5747.654271,0,0,3
4175,949.9087685,1,0,3
1699,1638.383088,1,0,3
8685,6821.289567,0,0,2
2477,1058.595152,1,1,3
8832,4577.776917,0,1,3
7506,5704.335112,1,0,3
2083,1558.262612,1,0,3
6852,5163.16137,0,0,3
7248,3921.432791,1,0,4
6287,6166.889012,1,1,4
4467,1338.619611,0,1,4
486,497.9042695,1,0,3
9027,5881.867947,1,0,3
9041,6429.615341,0,1,4
3331,1165.681938,0,0,3
4617,711.8546388,1,0,3
4668,2038.787429,0,0,4
2648,1761.265371,0,0,4
2455,868.2420268,0,1,4
2282,1177.660151,0,0,4
1944,2463.393795,0,1,2
2817,702.1831409,0,1,4
3783,1749.548835,0,0,2
948,641.845268,0,0,1
7216,6814.653649,1,0,4
6950,5618.579919,0,1,3
6453,5389.076144,0,0,3
8414,4059.807666,0,0,3
6080,5182.334759,0,1,3
1490,1637.132389,0,1,4
7227,4698.191872,1,0,4
1861,922.4502594,0,0,3
8041,6364.89034,0,1,4
1097,1761.052193,1,0,3
2125,1661.330631,0,1,3
8347,6225.546359,1,1,3
7542,5590.851555,0,1,5
2656,2536.53749,1,0,5
9168,4740.002962,1,0,4
7985,6212.316389,1,1,3
8057,5409.545415,0,1,3
1481,1341.595521,1,0,4
2825,1538.887965,0,1,4
511,1561.294194,1,0,3
4036,1932.932484,0,0,2
1862,2112.65313,0,0,4
447,1886.312286,0,0,5
1360,3293.015758,1,1,3
5204,6086.559502,1,0,4
534,1136.118286,1,0,1
6788,3713.519699,0,1,4
3253,1060.077964,1,0,5
8841,3862.289881,0,1,5
6523,5527.078856,0,1,3
7943,6316.02224,1,1,3
6265,4899.723365,1,1,3
2669,1800.326325,1,1,5
9836,4751.67301,0,0,1
7635,4492.45352,1,0,3
9680,5243.262555,0,0,3
3314,1305.850314,1,1,3
6318,5291.934219,0,0,4
9640,6140.576122,0,0,3
9122,5240.404418,0,0,3
9795,6714.776908,0,1,4
2732,839.1770355,0,1,3
4711,1488.721642,1,1,4
3856,1240.211719,1,0,1
1731,980.0465426,0,1,3
3603,1524.959035,0,1,5
5536,4967.342093,1,0,3
5099,6116.893966,1,1,3
5569,5530.817595,1,0,5
8139,6233.66124,0,0,4
2336,829.6494763,1,0,3
8889,6364.433854,0,1,3
9892,5961.319084,1,0,2
4004,2960.494504,1,0,5
9131,4091.156525,1,1,2
8100,4290.116592,1,1,3
9594,6147.578157,0,1,4
1689,310.1585772,0,0,4
5444,6336.618694,0,0,2
4777,3070.896284,0,1,3
5805,6017.607321,0,0,5
8812,4042.115496,1,1,4
161,528.6553088,1,0,4
3941,1121.796023,0,0,4
4767,895.556806,0,0,4
5363,4904.169797,0,0,3
8436,5961.810975,1,1,4
8746,4662.416793,0,0,5
6592,4308.793771,0,0,4
7630,3352.072435,0,0,3
2680,968.8124201,0,1,3
1552,1177.455135,0,1,4
6422,5799.405302,1,0,3
9482,6471.718103,1,1,3
4903,1278.614923,0,0,3
513,1192.502878,1,1,3
5809,5641.701018,0,0,4
6126,6056.563368,1,1,2
5302,4231.43285,0,1,4
5462,5088.803181,0,1,3
3098,1968.304495,1,0,5
2226,889.8305751,0,1,5
2154,1871.706612,0,0,3
9536,5878.395212,1,1,4
4460,2045.813243,0,1,4
2602,923.1400229,0,0,4
2082,1415.406657,0,0,4
7454,6145.391472,0,1,3
6456,5859.681153,1,0,3
6430,4693.458553,1,1,3
4211,1368.692393,0,0,4
615,1517.166558,1,0,5
5857,5748.451595,0,1,3
4188,422.3998081,0,1,3
5741,5036.334729,1,0,5
3838,292.5858924,0,0,4
4128,946.9600501,0,0,1
6667,4507.354465,0,0,4
9272,5407.07316,0,1,3
3971,1132.054698,0,0,4
6061,4237.980107,0,1,4
7405,5510.00981,1,0,3
9190,5132.685447,1,0,2
2188,1515.545459,0,1,2
2002,570.9128348,0,1,4
2554,676.2344842,1,0,3
8882,5372.485557,0,0,4
7063,5525.488035,0,0,4
4691,857.5127538,0,1,3
1662,1632.365102,0,1,3
6498,5843.100552,0,0,3
9902,6680.274618,0,1,3
143,717.3876564,1,1,2
7188,5998.575756,0,0,4
7294,4760.987806,1,0,2
9918,3928.137514,0,1,4
259,854.2977548,1,1,2
1497,2674.084451,0,0,5
1603,1454.360571,1,1,3
6377,5527.711581,1,1,3
2742,1087.358783,0,0,2
6472,5503.849666,0,0,2
7652,5122.387687,0,0,4
650,1233.889856,0,0,5
2324,2446.187988,0,1,3
5068,5990.18794,1,1,2
3752,1918.0889,0,0,4
971,1069.849043,0,1,3
6159,6254.208798,1,0,4
8426,5129.540139,1,0,3
7169,5490.29487,1,1,2
5402,5347.776998,0,1,4
8384,5929.34648,0,0,4
6171,5831.318891,0,1,5
2916,2517.584249,1,1,4
7187,4954.889726,1,1,2
7821,5619.82827,0,1,4
3008,2105.676837,1,1,4
7226,6336.053167,0,1,2
7662,5687.54248,0,0,2
7193,4955.138722,0,0,2
8834,5559.691145,0,0,4
6381,5696.625474,1,1,3
2501,459.9710645,0,1,3
5879,5595.256243,0,1,5
1364,976.9718156,1,0,2
5565,5739.181377,0,1,4
9042,5695.648337,0,0,4
3057,1109.320307,0,0,1
6042,4086.565,1,0,3
9558,5420.429624,0,0,5
8043,5665.272905,0,0,4
4367,1837.391501,1,0,4
1641,1279.856552,0,0,4
2270,1652.589596,1,0,4
1697,609.6168115,1,0,5
9374,6211.784273,1,1,3
